Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\default\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:11 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\default\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:11 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'corpus' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\corpus\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:12 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'corpus' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\corpus\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:12 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'queries' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\queries\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:13 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'queries' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\queries\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:13 2026).
07:51:00 [INFO] [initialization] Initializing Antigravity Engine with model: sentence-transformers/all-MiniLM-L6-v2
07:51:00 [INFO] [embedding_backend_init] Initializing local backend: sentence-transformers/all-MiniLM-L6-v2
07:51:00 [INFO] [initialization] Device Selected: cuda
07:51:00 [INFO] [embedding_backend_ready] Local backend loaded. Vector size: 384
07:51:00 [INFO] [adapter_init] Initializing Dynamic Chelation Adapter
07:51:00 [INFO] [adapter_init] Created new adapter (Identity initialization)
07:51:00 [INFO] [checkpoint_manager_init] CheckpointManager initialized for safe training
07:51:00 [INFO] [ingestion_start] Ingesting 2063 documents
07:51:05 [INFO] [ingestion_complete] Ingestion Complete
07:51:05 [INFO] [query] Query: 'deafness...' | Action: FAST
07:51:20 [INFO] [query] Query: 'Is Caffeinated Tea Really Dehydrating?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Mercury Testing Recommended Before Pregnancy...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Stool Size and Breast Cancer Risk...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Vitamin D: Shedding some light on the new recommen...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Breast Cancer and Diet...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Can antioxidant-rich spices counteract the effects...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Dioxins Stored in Our Own Fat May Increase Diabete...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Didn't another study show carnitine was good for t...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Any update on the scary in vitro avocado data?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'What do you think of Dr. Jenkins' take on paleolit...' | Action: FAST
07:51:21 [INFO] [query] Query: 'What about pepper plus turmeric in V8 juice?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Is annatto food coloring safe?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Fresh fruit versus frozen--which is better?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Are krill oil supplements better than fish oil cap...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Is apple cider vinegar good for you?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'How can you believe in any scientific study?...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Is vitamin D3 (cholecalciferol) preferable to D2 (...' | Action: FAST
07:51:21 [INFO] [query] Query: 'accidents...' | Action: FAST
07:51:21 [INFO] [query] Query: 'adenovirus 36...' | Action: FAST
07:51:21 [INFO] [query] Query: 'African-American...' | Action: FAST
07:51:21 [INFO] [query] Query: 'airport scanners...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Alli...' | Action: FAST
07:51:21 [INFO] [query] Query: 'alternative medicine...' | Action: FAST
07:51:21 [INFO] [query] Query: 'American Dental Association...' | Action: FAST
07:51:21 [INFO] [query] Query: 'amnesia...' | Action: FAST
07:51:21 [INFO] [query] Query: 'aneurysm...' | Action: FAST
07:51:21 [INFO] [query] Query: 'anisakis...' | Action: FAST
07:51:21 [INFO] [query] Query: 'antinutrients...' | Action: FAST
07:51:21 [INFO] [query] Query: 'apnea...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Arkansas...' | Action: FAST
07:51:21 [INFO] [query] Query: 'ascorbic acid...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Atkins diet...' | Action: FAST
07:51:21 [INFO] [query] Query: 'avocados...' | Action: FAST
07:51:21 [INFO] [query] Query: 'bagels...' | Action: FAST
07:51:21 [INFO] [query] Query: 'beans...' | Action: FAST
07:51:21 [INFO] [query] Query: 'benzene...' | Action: FAST
07:51:21 [INFO] [query] Query: 'betel nuts...' | Action: FAST
07:51:21 [INFO] [query] Query: 'bioavailability...' | Action: FAST
07:51:21 [INFO] [query] Query: 'black raspberries...' | Action: FAST
07:51:21 [INFO] [query] Query: 'blood clots...' | Action: FAST
07:51:21 [INFO] [query] Query: 'BMAA...' | Action: FAST
07:51:21 [INFO] [query] Query: 'bone fractures...' | Action: FAST
07:51:21 [INFO] [query] Query: 'BPH...' | Action: FAST
07:51:21 [INFO] [query] Query: 'BRCA genes...' | Action: FAST
07:51:21 [INFO] [query] Query: 'breast pain...' | Action: FAST
07:51:21 [INFO] [query] Query: 'bronchiolitis obliterans...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Bush administration...' | Action: FAST
07:51:21 [INFO] [query] Query: 'cadaverine...' | Action: FAST
07:51:21 [INFO] [query] Query: 'caloric restriction...' | Action: FAST
07:51:21 [INFO] [query] Query: 'canker sores...' | Action: FAST
07:51:21 [INFO] [query] Query: 'carcinogens...' | Action: FAST
07:51:21 [INFO] [query] Query: 'carrageenan...' | Action: FAST
07:51:21 [INFO] [query] Query: 'cauliflower...' | Action: FAST
07:51:21 [INFO] [query] Query: 'chanterelle mushrooms...' | Action: FAST
07:51:21 [INFO] [query] Query: 'Chernobyl...' | Action: FAST
07:51:22 [INFO] [query] Query: 'chickpeas...' | Action: FAST
07:51:22 [INFO] [query] Query: 'chlorophyll...' | Action: FAST
07:51:22 [INFO] [query] Query: 'cinnamon...' | Action: FAST
07:51:22 [INFO] [query] Query: 'cocaine...' | Action: FAST
07:51:22 [INFO] [query] Query: 'coffee...' | Action: FAST
07:51:22 [INFO] [query] Query: 'coma...' | Action: FAST
07:51:22 [INFO] [query] Query: 'cooking methods...' | Action: FAST
07:51:22 [INFO] [query] Query: 'cortisol...' | Action: FAST
07:51:22 [INFO] [query] Query: 'crib death...' | Action: FAST
07:51:22 [INFO] [query] Query: 'cumin...' | Action: FAST
07:51:22 [INFO] [query] Query: 'Czechoslovakia...' | Action: FAST
07:51:22 [INFO] [query] Query: 'deafness...' | Action: FAST
07:51:22 [INFO] [query] Query: 'DHA...' | Action: FAST
07:51:22 [INFO] [query] Query: 'dietary scoring...' | Action: FAST
07:51:22 [INFO] [query] Query: 'domoic acid...' | Action: FAST
07:51:22 [INFO] [query] Query: 'Dr. Dean Ornish...' | Action: FAST
07:51:22 [INFO] [query] Query: 'Dr. Walter Willett...' | Action: FAST
07:51:22 [INFO] [query] Query: 'ECMO...' | Action: FAST
07:51:22 [INFO] [query] Query: 'eggnog...' | Action: FAST
07:51:22 [INFO] [query] Query: 'endocrine disruptors...' | Action: FAST
07:51:22 [INFO] [embedding_backend_init] Initializing local backend: all-mpnet-base-v2
07:51:22 [INFO] [initialization] Device Selected: cuda
07:51:22 [INFO] [embedding_backend_ready] Local backend loaded. Vector size: 768
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\default\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:11 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\default\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:11 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'corpus' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\corpus\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:12 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'corpus' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\corpus\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:12 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'queries' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\queries\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:13 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'queries' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\queries\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:13 2026).
07:51:26 [INFO] [initialization] Initializing Antigravity Engine with model: sentence-transformers/all-MiniLM-L6-v2
07:51:26 [INFO] [embedding_backend_init] Initializing local backend: sentence-transformers/all-MiniLM-L6-v2
07:51:26 [INFO] [initialization] Device Selected: cuda
07:51:27 [INFO] [embedding_backend_ready] Local backend loaded. Vector size: 384
07:51:27 [INFO] [adapter_init] Initializing Dynamic Chelation Adapter
07:51:27 [INFO] [adapter_init] Created new adapter (Identity initialization)
07:51:27 [INFO] [checkpoint_manager_init] CheckpointManager initialized for safe training
07:51:27 [INFO] [ingestion_start] Ingesting 2063 documents
07:51:31 [INFO] [ingestion_complete] Ingestion Complete
07:51:31 [INFO] [query] Query: 'dietary scoring...' | Action: FAST
07:51:31 [INFO] [query] Query: 'domoic acid...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Dr. Dean Ornish...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Dr. Walter Willett...' | Action: FAST
07:51:31 [INFO] [query] Query: 'ECMO...' | Action: FAST
07:51:31 [INFO] [query] Query: 'eggnog...' | Action: FAST
07:51:31 [INFO] [query] Query: 'endocrine disruptors...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Exploiting Autophagy to Live Longer...' | Action: FAST
07:51:31 [INFO] [query] Query: 'How Citrus Might Help Keep Your Hands Warm...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Starving Tumors of Their Blood Supply...' | Action: FAST
07:51:31 [INFO] [query] Query: 'How Should I Take Probiotics?...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Diet and Cellulite...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Best Treatment for Constipation...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Should We Avoid Titanium Dioxide?...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Do Cholesterol Statin Drugs Cause Breast Cancer?...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Increasing Muscle Strength with Fenugreek...' | Action: FAST
07:51:31 [INFO] [query] Query: 'Optimal Phytosterol Dose and Source...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Is Caffeinated Tea Really Dehydrating?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Stool Size and Breast Cancer Risk...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Vitamin D: Shedding some light on the new recommen...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Can antioxidant-rich spices counteract the effects...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Dioxins Stored in Our Own Fat May Increase Diabete...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Didn't another study show carnitine was good for t...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Any update on the scary in vitro avocado data?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'What about pepper plus turmeric in V8 juice?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Is annatto food coloring safe?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Fresh fruit versus frozen--which is better?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Who Should be Careful About Curcumin?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'How can you believe in any scientific study?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Is vitamin D3 (cholecalciferol) preferable to D2 (...' | Action: FAST
07:51:32 [INFO] [query] Query: 'airport scanners...' | Action: FAST
07:51:32 [INFO] [query] Query: 'alternative medicine...' | Action: FAST
07:51:32 [INFO] [query] Query: 'American Dental Association...' | Action: FAST
07:51:32 [INFO] [query] Query: 'amnesia...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Foods for Glaucoma...' | Action: FAST
07:51:32 [INFO] [query] Query: 'aneurysm...' | Action: FAST
07:51:32 [INFO] [query] Query: 'antinutrients...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Arkansas...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Atkins diet...' | Action: FAST
07:51:32 [INFO] [query] Query: 'avocados...' | Action: FAST
07:51:32 [INFO] [query] Query: 'bagels...' | Action: FAST
07:51:32 [INFO] [query] Query: 'What is Actually in Chicken Nuggets?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'betel nuts...' | Action: FAST
07:51:32 [INFO] [query] Query: 'black raspberries...' | Action: FAST
07:51:32 [INFO] [query] Query: 'blood clots...' | Action: FAST
07:51:32 [INFO] [query] Query: 'BMAA...' | Action: FAST
07:51:32 [INFO] [query] Query: 'BPH...' | Action: FAST
07:51:32 [INFO] [query] Query: 'BRCA genes...' | Action: FAST
07:51:32 [INFO] [query] Query: 'bronchiolitis obliterans...' | Action: FAST
07:51:32 [INFO] [query] Query: 'cadaverine...' | Action: FAST
07:51:32 [INFO] [query] Query: 'carcinogens...' | Action: FAST
07:51:32 [INFO] [query] Query: 'cauliflower...' | Action: FAST
07:51:32 [INFO] [query] Query: 'chanterelle mushrooms...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Chernobyl...' | Action: FAST
07:51:32 [INFO] [query] Query: 'chlorophyll...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Chronic Headaches and Pork Parasites...' | Action: FAST
07:51:32 [INFO] [query] Query: 'cocaine...' | Action: FAST
07:51:32 [INFO] [query] Query: 'cooking methods...' | Action: FAST
07:51:32 [INFO] [query] Query: 'cortisol...' | Action: FAST
07:51:32 [INFO] [query] Query: 'crib death...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Do Cholesterol Statin Drugs Cause Breast Cancer?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Exploiting Autophagy to Live Longer...' | Action: FAST
07:51:32 [INFO] [query] Query: 'How to Reduce Exposure to Alkylphenols Through You...' | Action: FAST
07:51:32 [INFO] [query] Query: 'What�s Driving America�s Obesity Problem?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Who Should be Careful About Curcumin?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Foods for Glaucoma...' | Action: FAST
07:51:32 [INFO] [query] Query: 'What is Actually in Chicken Nuggets?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'What Do Meat Purge and Cola Have in Common?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Chronic Headaches and Pork Parasites...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Stopping Heart Disease in Childhood...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Food Dyes and ADHD...' | Action: FAST
07:51:32 [INFO] [query] Query: 'How Citrus Might Help Keep Your Hands Warm...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Starving Tumors of Their Blood Supply...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Are Dental X-Rays Safe?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'How Should I Take Probiotics?...' | Action: FAST
07:51:32 [INFO] [query] Query: 'Breast Cancer & Alcohol: How Much is Safe?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Diet and Cellulite...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Best Treatment for Constipation...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Should We Avoid Titanium Dioxide?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Avoiding Cooked Meat Carcinogens...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Plant-Based Diets for Psoriasis...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Increasing Muscle Strength with Fenugreek...' | Action: FAST
07:51:33 [INFO] [query] Query: 'How Chemically Contaminated Are We?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Treating an Enlarged Prostate With Diet...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Optimal Phytosterol Dose and Source...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Is Caffeinated Tea Really Dehydrating?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Mercury Testing Recommended Before Pregnancy...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Stool Size and Breast Cancer Risk...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Vitamin D: Shedding some light on the new recommen...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Breast Cancer and Diet...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Can antioxidant-rich spices counteract the effects...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Dioxins Stored in Our Own Fat May Increase Diabete...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Didn't another study show carnitine was good for t...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Any update on the scary in vitro avocado data?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'What do you think of Dr. Jenkins' take on paleolit...' | Action: FAST
07:51:33 [INFO] [query] Query: 'What about pepper plus turmeric in V8 juice?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Is annatto food coloring safe?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Fresh fruit versus frozen--which is better?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Are krill oil supplements better than fish oil cap...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Is apple cider vinegar good for you?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'How can you believe in any scientific study?...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Is vitamin D3 (cholecalciferol) preferable to D2 (...' | Action: FAST
07:51:33 [INFO] [query] Query: 'accidents...' | Action: FAST
07:51:33 [INFO] [query] Query: 'adenovirus 36...' | Action: FAST
07:51:33 [INFO] [query] Query: 'African-American...' | Action: FAST
07:51:33 [INFO] [query] Query: 'airport scanners...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Alli...' | Action: FAST
07:51:33 [INFO] [query] Query: 'alternative medicine...' | Action: FAST
07:51:33 [INFO] [query] Query: 'American Dental Association...' | Action: FAST
07:51:33 [INFO] [query] Query: 'amnesia...' | Action: FAST
07:51:33 [INFO] [query] Query: 'aneurysm...' | Action: FAST
07:51:33 [INFO] [query] Query: 'anisakis...' | Action: FAST
07:51:33 [INFO] [query] Query: 'antinutrients...' | Action: FAST
07:51:33 [INFO] [query] Query: 'apnea...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Arkansas...' | Action: FAST
07:51:33 [INFO] [query] Query: 'ascorbic acid...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Atkins diet...' | Action: FAST
07:51:33 [INFO] [query] Query: 'avocados...' | Action: FAST
07:51:33 [INFO] [query] Query: 'bagels...' | Action: FAST
07:51:33 [INFO] [query] Query: 'beans...' | Action: FAST
07:51:33 [INFO] [query] Query: 'benzene...' | Action: FAST
07:51:33 [INFO] [query] Query: 'betel nuts...' | Action: FAST
07:51:33 [INFO] [query] Query: 'bioavailability...' | Action: FAST
07:51:33 [INFO] [query] Query: 'black raspberries...' | Action: FAST
07:51:33 [INFO] [query] Query: 'blood clots...' | Action: FAST
07:51:33 [INFO] [query] Query: 'BMAA...' | Action: FAST
07:51:33 [INFO] [query] Query: 'bone fractures...' | Action: FAST
07:51:33 [INFO] [query] Query: 'BPH...' | Action: FAST
07:51:33 [INFO] [query] Query: 'BRCA genes...' | Action: FAST
07:51:33 [INFO] [query] Query: 'breast pain...' | Action: FAST
07:51:33 [INFO] [query] Query: 'bronchiolitis obliterans...' | Action: FAST
07:51:33 [INFO] [query] Query: 'Bush administration...' | Action: FAST
07:51:33 [INFO] [query] Query: 'cadaverine...' | Action: FAST
07:51:33 [INFO] [query] Query: 'caloric restriction...' | Action: FAST
07:51:33 [INFO] [query] Query: 'canker sores...' | Action: FAST
07:51:34 [INFO] [query] Query: 'carcinogens...' | Action: FAST
07:51:34 [INFO] [query] Query: 'carrageenan...' | Action: FAST
07:51:34 [INFO] [query] Query: 'cauliflower...' | Action: FAST
07:51:34 [INFO] [query] Query: 'chanterelle mushrooms...' | Action: FAST
07:51:34 [INFO] [query] Query: 'Chernobyl...' | Action: FAST
07:51:34 [INFO] [query] Query: 'chickpeas...' | Action: FAST
07:51:34 [INFO] [query] Query: 'chlorophyll...' | Action: FAST
07:51:34 [INFO] [query] Query: 'cinnamon...' | Action: FAST
07:51:34 [INFO] [query] Query: 'cocaine...' | Action: FAST
07:51:34 [INFO] [query] Query: 'coffee...' | Action: FAST
07:51:34 [INFO] [query] Query: 'coma...' | Action: FAST
07:51:34 [INFO] [query] Query: 'cooking methods...' | Action: FAST
07:51:34 [INFO] [query] Query: 'cortisol...' | Action: FAST
07:51:34 [INFO] [query] Query: 'crib death...' | Action: FAST
07:51:34 [INFO] [query] Query: 'cumin...' | Action: FAST
07:51:34 [INFO] [query] Query: 'Czechoslovakia...' | Action: FAST
07:51:34 [INFO] [query] Query: 'deafness...' | Action: FAST
07:51:34 [INFO] [query] Query: 'DHA...' | Action: FAST
07:51:34 [INFO] [query] Query: 'dietary scoring...' | Action: FAST
07:51:34 [INFO] [query] Query: 'domoic acid...' | Action: FAST
07:51:34 [INFO] [query] Query: 'Dr. Dean Ornish...' | Action: FAST
07:51:34 [INFO] [query] Query: 'Dr. Walter Willett...' | Action: FAST
07:51:34 [INFO] [query] Query: 'ECMO...' | Action: FAST
07:51:34 [INFO] [query] Query: 'eggnog...' | Action: FAST
07:51:34 [INFO] [query] Query: 'endocrine disruptors...' | Action: FAST
07:51:34 [INFO] [embedding_backend_init] Initializing local backend: all-mpnet-base-v2
07:51:34 [INFO] [initialization] Device Selected: cuda
07:51:34 [INFO] [embedding_backend_ready] Local backend loaded. Vector size: 768
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\default\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:11 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\default\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:11 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'corpus' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\corpus\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:12 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'corpus' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\corpus\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:12 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'queries' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\queries\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:13 2026).
Using the latest cached version of the dataset since mteb/nfcorpus couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'queries' at C:\Users\mattm\.cache\huggingface\datasets\mteb___nfcorpus\queries\0.0.0\ec0fa4fe99da2ff19ca1214b7966684033a58814 (last modified on Fri Jan  2 15:04:13 2026).
07:51:38 [INFO] [initialization] Initializing Antigravity Engine with model: sentence-transformers/all-MiniLM-L6-v2
07:51:38 [INFO] [embedding_backend_init] Initializing local backend: sentence-transformers/all-MiniLM-L6-v2
07:51:38 [INFO] [initialization] Device Selected: cuda
07:51:39 [INFO] [embedding_backend_ready] Local backend loaded. Vector size: 384
